LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_1,SEX_2,EDU_0,EDU_1,EDU_2,EDU_3,EDU_4,EDU_5,EDU_6,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,pay_bucket_0_count,pay_bucket_1_count,pay_bucket_2_count,pay_bucket_3_count,pay_bucket_4_count,pay_bucket_5_count,pay_bucket_6_count,pay_bucket_7_count,pay_bucket_8_count,pay_bucket_-2_count,pay_bucket_-1_count,pay_bucket_0_flag,pay_bucket_1_flag,pay_bucket_2_flag,pay_bucket_3_flag,pay_bucket_4_flag,pay_bucket_5_flag,pay_bucket_6_flag,pay_bucket_7_flag,pay_bucket_8_flag,pay_bucket_-2_flag,pay_bucket_-1_flag,pay_amt_total,bill_amt_total,pay_to_billed_ratio,zero_bill_amount,utilization_avg,utilization_max,group,default payment next month
400000,28,181178,86663,62200,38000,150,193,4000,2000,1000,150,193,3690,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,11033,368384,0.02994972637248089,0,0.15349333333333334,0.452945,T,1
230000,37,89299,90714,86954,76098,76501,64763,5000,5000,3000,4000,5000,5000,0,1,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27000,484329,0.055747229672392117,0,0.35096304347826085,0.3944086956521739,T,0
180000,27,0,1530,0,1610,0,0,1530,0,1610,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,1,3140,3140,1.0,0,0.0029074074074074076,0.008944444444444444,T,0
400000,44,4988,2986,96868,33745,5143,1601,3003,97353,33913,5168,1611,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,141048,145331,0.9705293433610173,0,0.06055458333333333,0.24217,T,0
140000,26,128720,129996,132004,127275,48724,48875,6450,7000,5000,2000,2000,2000,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24450,615594,0.039717736040312285,0,0.73285,0.9428857142857143,T,0
170000,29,0,0,0,0,1015,0,0,0,0,1015,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,1,1015,1015,1.0,0,0.0009950980392156863,0.005970588235294117,T,0
20000,23,13884,16344,15784,17517,17097,18654,3000,0,2000,0,2000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7000,99280,0.07050765511684126,0,0.8273333333333334,0.9327,T,1
80000,41,76015,77582,60311,62471,21071,2099,3008,3000,5000,10000,2099,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,23107,299549,0.07713929941345156,0,0.6240604166666667,0.969775,T,1
20000,23,12508,12015,14459,14498,14029,15179,0,2955,597,0,1473,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5025,82688,0.060770607585139316,0,0.6890666666666667,0.75895,T,1
500000,40,11640,12831,11520,12486,11609,12660,12836,11525,12489,11614,12665,543,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,61672,72746,0.8477716987875622,0,0.02424866666666667,0.025662,T,1
10000,23,3413,5188,6937,7946,8714,8432,2000,2000,1132,900,0,500,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6532,40630,0.16076790548855527,0,0.6771666666666667,0.8714,T,0
20000,56,19774,14990,14071,15512,17081,21108,2009,2000,2000,2000,5016,11,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13036,102536,0.12713583521884997,0,0.8544666666666666,1.0554,T,0
150000,34,0,0,0,116,0,1500,0,0,116,0,1500,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1616,1616,1.0,0,0.0017955555555555554,0.01,T,0
150000,29,3850,227,0,0,0,1500,227,0,0,0,1500,1606,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,1,3333,5577,0.5976331360946746,0,0.006196666666666666,0.025666666666666667,T,0
230000,33,483,0,342,955,957,1407,0,342,955,2,1511,4373,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,7183,4144,1.733349420849421,0,0.0030028985507246377,0.006117391304347826,T,0
80000,53,2783,1108,21400,21000,21000,0,1200,21000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,22200,67291,0.3299103892050943,0,0.1401895833333333,0.2675,T,0
80000,38,17816,18095,17374,14298,12259,10498,3000,2000,1000,2000,2000,2000,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12000,90340,0.13283152534868276,0,0.18820833333333334,0.2261875,T,0
50000,54,48556,49240,48647,36411,32087,22909,1804,2045,1314,1268,0,2436,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8867,237850,0.0372797981921379,0,0.7928333333333333,0.9848,T,1
30000,25,1581,2282,2964,3360,5038,4833,1046,1044,1072,1750,182,2000,1,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,7094,20058,0.3536743444012364,0,0.11143333333333333,0.16793333333333332,T,0
30000,22,28622,28219,27764,27973,28576,12135,1700,1500,700,700,500,1000,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6100,153289,0.03979411438524617,0,0.8516055555555556,0.9540666666666666,T,0
80000,54,76752,77528,68966,63972,50072,51239,3768,3009,2009,1818,2000,6000,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18604,388529,0.04788316959609193,0,0.8094354166666667,0.9691,T,0
80000,23,82628,134880,67325,68652,70388,76743,2500,2404,3000,2800,7700,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18404,500616,0.03676270834332103,0,1.04295,1.686,T,1
340000,44,2732,2183,4103,12950,11372,2434,2183,4142,12950,11372,2434,2222,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,35303,35774,0.9868340135293788,0,0.017536274509803922,0.038088235294117645,T,0
260000,54,9760,5465,2504,15809,3756,9560,5484,2504,16593,3764,11092,963,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,40400,46854,0.8622529559909506,0,0.030034615384615385,0.06080384615384615,T,0
160000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0.0,T,0
120000,36,396,396,396,392,396,396,396,396,392,400,396,942,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2922,2372,1.2318718381112985,0,0.0032944444444444445,0.0033,T,0
100000,37,99516,87274,96414,74161,45585,40178,10184,20000,5150,5000,10000,10000,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60334,443128,0.1361547904894297,0,0.7385466666666667,0.99516,T,1
50000,26,33457,34504,35447,36061,36571,35850,1900,1800,1500,1400,0,3000,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9600,211890,0.04530652697154184,0,0.7063,0.73142,T,1
240000,35,18336,19648,11138,11481,18265,4365,5118,5015,5000,10000,2000,5326,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32459,83233,0.3899775329496714,0,0.05780069444444444,0.08186666666666667,T,0
80000,25,80493,78736,71663,57571,58485,59655,3035,3021,2300,2500,2300,2500,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15656,406603,0.038504388801853404,0,0.8470895833333334,1.0061625,T,0
60000,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0.0,T,0
80000,59,24756,29818,29060,31133,24135,22970,5500,13,4000,5,2005,2005,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13528,161872,0.08357220519916972,0,0.33723333333333333,0.3891625,T,1
50000,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0.0,T,1
400000,42,2984,3353,8372,7743,4984,3027,3369,8379,1074,124,3042,2891,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,18879,30463,0.6197354167350556,0,0.012692916666666667,0.02093,T,1
70000,27,157,157,157,157,307,507,157,157,157,307,507,357,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1642,1442,1.1386962552011095,0,0.0034333333333333334,0.007242857142857143,T,0
70000,31,63441,29091,29802,30395,31034,31668,1789,1500,1089,1130,1150,1200,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7858,215431,0.0364757161225636,0,0.5129309523809523,0.9063,T,0
400000,26,74465,68544,60763,53184,45776,38432,3600,2200,1700,1500,1315,800,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11115,341164,0.03257963911784362,0,0.14215166666666665,0.1861625,T,0
270000,47,123,123,123,123,0,0,123,123,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,1,246,492,0.5,0,0.0003037037037037037,0.00045555555555555556,T,1
370000,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0.0,T,0
230000,29,-5,-5,2969,3419,0,1841,0,2974,3425,0,1841,200,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,8440,8219,1.0268889159265118,0,0.005955797101449275,0.014865217391304348,T,0
90000,31,12045,9720,7391,4238,18003,16128,1500,1200,1000,21000,1500,2000,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,28200,67525,0.4176231025546094,0,0.1250462962962963,0.20003333333333334,T,0
380000,31,3491,3859,8796,7991,5310,14655,3878,8863,8007,5362,14695,24446,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,1,1,65251,44102,1.4795474128157453,0,0.01934298245614035,0.03856578947368421,T,0
60000,25,38050,39147,38223,43261,42009,41036,2000,0,6000,0,0,1400,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9400,241726,0.038887004294118135,0,0.6714611111111111,0.7210166666666666,T,1
50000,51,40197,41240,37093,32925,26640,22247,2044,2000,1547,2388,944,1000,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9923,200342,0.049530303181559536,0,0.6678066666666668,0.8248,T,1
360000,35,2500,2500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,5000,0.0,0,0.002314814814814815,0.006944444444444444,T,0
80000,36,808,808,1672,1672,836,836,836,1700,836,0,836,390,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,4598,6632,0.6933051869722557,0,0.013816666666666666,0.0209,T,0
30000,36,18441,19936,20803,21655,22646,23764,1800,1500,1500,1500,1500,1500,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9300,127245,0.0730873511729341,0,0.7069166666666666,0.7921333333333334,T,1
120000,34,45755,46725,49653,48571,47664,48720,2000,4000,0,0,2000,2000,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,10000,287088,0.03483252521874826,0,0.39873333333333333,0.413775,T,1
90000,25,27658,11865,4602,28426,8978,5104,6708,8853,28990,9028,5119,428,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,59126,86633,0.6824881973381968,0,0.16043148148148148,0.3158444444444444,T,0
50000,30,2496,4533,4279,4592,0,0,2254,0,313,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2567,15900,0.16144654088050314,0,0.053,0.09184,T,0
80000,26,56417,50855,47656,35351,32895,22755,2600,4000,3000,3500,3500,2300,1,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18900,245929,0.07685144899544177,0,0.5123520833333333,0.7052125,T,0
300000,46,132760,1968,4436,839,5792,7053,1977,4458,862,5821,7088,9647,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,29853,152848,0.19531168219407516,0,0.08491555555555556,0.44253333333333333,T,0
160000,32,1179,4042,270,52,0,394,4042,270,0,0,394,646,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,5352,5937,0.9014653865588681,0,0.006184375,0.0252625,T,1
120000,36,71199,71993,73652,75482,76686,47781,2574,2816,3200,2911,1800,2000,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15301,416793,0.036711269143195786,0,0.5788791666666666,0.63905,T,0
130000,44,124716,128924,131790,126031,99489,94722,6789,12206,6259,5105,3474,6002,1,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39835,705672,0.05644973868879593,0,0.9047076923076923,1.0137692307692308,T,0
60000,49,28763,25470,24125,22597,20784,15599,0,1301,1000,600,600,763,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4264,137338,0.031047488677569207,0,0.38149444444444447,0.47938333333333333,T,0
20000,41,7472,9304,9369,5873,5990,6231,2000,2002,3098,215,338,2164,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9817,44239,0.22190827098261715,0,0.36865833333333337,0.46845,T,0
60000,44,57694,58749,38110,38525,38346,37416,2800,1900,1300,1363,1500,1466,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10329,268840,0.03842062193126023,0,0.7467777777777778,0.97915,T,0
110000,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0.0,T,0
160000,46,1338,711,1941,1052,2004,931,711,1945,1052,2004,931,1499,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,8142,7977,1.0206844678450546,0,0.008309375,0.012525,T,0
70000,23,45743,38365,38988,38192,28775,16497,1619,4000,1200,592,330,177,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7918,206560,0.038332687838884584,0,0.49180952380952375,0.6534714285714286,T,0
110000,24,40882,35428,39680,44097,42543,33189,2000,5000,5000,0,2000,3000,0,1,0,1,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17000,235819,0.07208918704599714,0,0.35730151515151515,0.4008818181818182,T,0
150000,48,144837,141815,143704,151572,149807,153088,0,5000,9500,0,5005,6010,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,25515,884823,0.028836275729722215,0,0.9831366666666667,1.0205866666666668,T,1
120000,29,3945,5795,10863,1601,1126,4802,5894,10863,0,1126,4802,9751,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,32436,28132,1.1529930328451585,0,0.03907222222222222,0.090525,T,0
50000,44,49911,50525,51463,49952,19584,19080,1762,4800,0,837,700,1000,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9099,240515,0.03783132029187369,0,0.8017166666666667,1.02926,T,0
500000,38,1523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1523,0.0,0,0.0005076666666666667,0.003046,T,1
200000,34,3692,-16,1886,4700,0,0,0,1902,4723,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,6625,10262,0.6455856558175794,0,0.008551666666666666,0.0235,T,0
200000,36,9738,10749,11773,12784,13039,13314,1177,1201,1212,467,485,1147,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5689,71397,0.07968121909884168,0,0.0594975,0.06657,T,1
250000,40,170489,181700,177530,181147,184784,195574,13926,0,6408,6478,13629,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,40441,1091224,0.03706021861689259,0,0.7274826666666666,0.782296,T,0
90000,35,22672,21212,20662,20715,21149,20078,1339,1315,867,896,728,577,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5722,126488,0.045237492884700525,0,0.23423703703703702,0.2519111111111111,T,0
750000,43,72495,99628,74635,63749,85067,83208,99664,74640,63758,85072,83215,124063,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,530412,478782,1.1078361341905085,0,0.106396,0.13283733333333334,T,0
20000,51,2300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,2300,0.0,0,0.019166666666666665,0.115,T,1
100000,26,48006,46561,46764,48298,49137,49576,0,2200,3000,2000,1800,2000,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,11000,288342,0.03814914233791817,0,0.48057,0.49576,T,1
320000,33,71047,19161,19829,17692,15648,15255,2000,1300,1600,2500,0,1000,0,1,0,0,0,1,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8400,158632,0.052952745978112864,0,0.08262083333333334,0.222021875,T,0
200000,46,722,9086,9213,7360,11560,21808,9086,9219,147,4200,11808,4067,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,38527,59749,0.6448141391487724,0,0.04979083333333333,0.10904,T,0
50000,27,20293,21657,23012,23338,23658,23139,2000,2000,1000,1000,0,1500,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7500,135097,0.05551566652109225,0,0.45032333333333335,0.47316,T,1
50000,35,29273,29504,32007,34474,37905,38131,1000,3000,3000,4000,1000,10000,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,22000,201294,0.1092928750981152,0,0.67098,0.76262,T,0
30000,22,29412,27559,31090,31247,30493,31148,0,4000,1000,0,1100,1091,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7191,180949,0.039740479361588074,0,1.0052722222222223,1.0415666666666668,T,1
30000,22,29676,28532,29510,29040,29178,0,0,1493,803,420,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2716,145936,0.018610897927858788,0,0.8107555555555556,0.9892,T,0
50000,44,3351,4368,5391,6401,6528,6664,1077,1100,1106,233,241,243,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4000,32703,0.12231293765098003,0,0.10901,0.13328,T,1
50000,26,1902,782,0,4699,0,0,782,0,4699,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,5481,7383,0.7423811458756603,0,0.02461,0.09398,T,0
170000,33,917,917,0,2038,0,0,0,0,2038,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,1,2038,3872,0.5263429752066116,0,0.0037960784313725493,0.011988235294117647,T,0
110000,49,52775,52687,53403,56028,57996,59839,3000,3000,5000,3000,3000,2000,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19000,332728,0.05710370031978072,0,0.5041333333333333,0.5439909090909091,T,0
30000,24,29846,28941,18643,19005,12751,10891,0,4000,600,0,2500,419,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7519,120077,0.06261815335159938,0,0.6670944444444444,0.9948666666666667,T,0
160000,42,152699,152630,95758,97251,98010,99669,4462,0,4385,3639,3762,3800,0,1,0,0,1,0,0,0,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20048,696017,0.02880389415775764,0,0.7250177083333333,0.95436875,T,1
410000,33,333,333,333,1019,2218,1216,333,333,1019,2218,1216,1019,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,6138,5452,1.1258253851797506,0,0.002216260162601626,0.005409756097560976,T,0
400000,37,-151,27952,47213,121013,87332,106519,78130,20000,93000,30000,20000,12014,0,1,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,253144,389878,0.6492902908089198,0,0.16244916666666667,0.3025325,T,0
50000,31,45861,47667,48119,8257,8037,9470,3687,5000,1000,309,2000,1000,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12996,167411,0.07762930751264852,0,0.5580366666666666,0.96238,T,0
240000,26,27967,28707,27970,187880,169261,148519,10016,2081,169267,5062,4608,5096,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,196130,590304,0.332252534287418,0,0.4099333333333333,0.7828333333333334,T,0
400000,29,77970,70557,71867,72137,72955,76467,0,3200,2750,3000,5800,2800,0,1,0,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,17550,441953,0.03971010492065898,0,0.18414708333333332,0.194925,T,0
230000,30,6294,1935,-74,926,426,926,1945,0,1500,0,1000,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,4445,10433,0.4260519505415509,0,0.007560144927536231,0.027365217391304347,T,0
20000,44,20313,20111,18057,18536,11532,19450,3030,0,2175,0,10000,931,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16136,107999,0.14940879082213723,0,0.8999916666666666,1.01565,T,0
30000,43,31273,30499,29740,28736,28336,28336,0,0,0,0,0,18,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,18,176920,0.00010174089984173637,0,0.9828888888888889,1.0424333333333333,T,1
30000,22,22479,22650,22513,22391,23654,22738,2004,2004,2001,2001,1,1701,0,1,0,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9712,136425,0.0711892981491662,0,0.7579166666666667,0.7884666666666666,T,0
